ra,nome,nome_anonimizado,origem_aba,ano_pede,fase,turma,ian,indice_registro,probabilidade_risco,predicao_limiar_otimo
RA-965,,Aluno-965,PEDE2023,2023,ALFA,ALFA Q - G2/G3,5.0,1029,0.9733333333333334,1
RA-966,,Aluno-966,PEDE2023,2023,ALFA,ALFA Q - G2/G3,5.0,1030,0.9422222222222222,1
RA-967,,Aluno-967,PEDE2023,2023,ALFA,ALFA Q - G2/G3,5.0,1031,0.9888888888888889,1
RA-968,,Aluno-968,PEDE2023,2023,ALFA,ALFA Q - G2/G3,5.0,1032,0.9644444444444444,1
RA-812,,Aluno-812,PEDE2023,2023,ALFA,ALFA Q - G2/G3,10.0,1033,0.0044444444444444444,0
RA-969,,Aluno-969,PEDE2023,2023,ALFA,ALFA Q - G2/G3,10.0,1034,0.0022222222222222222,0
RA-970,,Aluno-970,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1035,0.0044444444444444444,0
RA-971,,Aluno-971,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1036,0.015555555555555555,0
RA-972,,Aluno-972,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1037,0.0022222222222222222,0
RA-973,,Aluno-973,PEDE2023,2023,ALFA,ALFA R - G0/G1,5.0,1038,0.92,1
RA-974,,Aluno-974,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1039,0.0,0
RA-975,,Aluno-975,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1040,0.0,0
RA-976,,Aluno-976,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1041,0.008888888888888889,0
RA-977,,Aluno-977,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1042,0.0,0
RA-978,,Aluno-978,PEDE2023,2023,ALFA,ALFA R - G0/G1,10.0,1043,0.0022222222222222222,0
RA-979,,Aluno-979,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1044,0.0022222222222222222,0
RA-980,,Aluno-980,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1045,0.035555555555555556,0
RA-808,,Aluno-808,PEDE2023,2023,ALFA,ALFA S - G2/G3,5.0,1046,0.8977777777777778,1
RA-981,,Aluno-981,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1047,0.0022222222222222222,0
RA-982,,Aluno-982,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1048,0.02,0
RA-983,,Aluno-983,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1049,0.051111111111111114,0
RA-984,,Aluno-984,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1050,0.006666666666666667,0
RA-985,,Aluno-985,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1051,0.0,0
RA-986,,Aluno-986,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1052,0.08222222222222222,0
RA-987,,Aluno-987,PEDE2023,2023,ALFA,ALFA S - G2/G3,10.0,1053,0.028888888888888888,0
RA-988,,Aluno-988,PEDE2023,2023,ALFA,ALFA S - G2/G3,5.0,1054,0.9777777777777777,1
RA-989,,Aluno-989,PEDE2023,2023,ALFA,ALFA S - G2/G3,5.0,1055,0.9777777777777777,1
RA-677,,Aluno-677,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1056,0.9688888888888889,1
RA-990,,Aluno-990,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1057,0.9022222222222223,1
RA-991,,Aluno-991,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1058,0.96,1
RA-992,,Aluno-992,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1059,0.9777777777777777,1
RA-703,,Aluno-703,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1060,0.9822222222222222,1
RA-993,,Aluno-993,PEDE2023,2023,ALFA,ALFA T - G2/G3,10.0,1061,0.042222222222222223,0
RA-674,,Aluno-674,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1062,0.9133333333333333,1
RA-994,,Aluno-994,PEDE2023,2023,ALFA,ALFA T - G2/G3,10.0,1063,0.0,0
RA-995,,Aluno-995,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1064,0.9777777777777777,1
RA-996,,Aluno-996,PEDE2023,2023,ALFA,ALFA T - G2/G3,5.0,1065,0.9755555555555555,1
RA-997,,Aluno-997,PEDE2023,2023,ALFA,ALFA T - G2/G3,10.0,1066,0.0044444444444444444,0
RA-998,,Aluno-998,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1067,0.9844444444444445,1
RA-999,,Aluno-999,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1068,0.96,1
RA-750,,Aluno-750,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1069,0.9822222222222222,1
RA-770,,Aluno-770,PEDE2023,2023,ALFA,ALFA U - G2/G3,10.0,1070,0.03111111111111111,0
RA-771,,Aluno-771,PEDE2023,2023,ALFA,ALFA U - G2/G3,10.0,1071,0.042222222222222223,0
RA-1000,,Aluno-1000,PEDE2023,2023,ALFA,ALFA U - G2/G3,10.0,1072,0.008888888888888889,0
RA-830,,Aluno-830,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1073,0.9622222222222222,1
RA-1001,,Aluno-1001,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1074,0.9711111111111111,1
RA-1002,,Aluno-1002,PEDE2023,2023,ALFA,ALFA U - G2/G3,5.0,1075,0.9688888888888889,1
RA-1003,,Aluno-1003,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1076,0.011111111111111112,0
RA-835,,Aluno-835,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1077,0.008888888888888889,0
RA-1004,,Aluno-1004,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1078,0.0044444444444444444,0
RA-1005,,Aluno-1005,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1079,0.0,0
RA-1006,,Aluno-1006,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1080,0.0022222222222222222,0
RA-705,,Aluno-705,PEDE2023,2023,ALFA,ALFA V - G0/G1,5.0,1081,0.9577777777777777,1
RA-1007,,Aluno-1007,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1082,0.0,0
RA-1008,,Aluno-1008,PEDE2023,2023,ALFA,ALFA V - G0/G1,10.0,1083,0.0022222222222222222,0
RA-729,,Aluno-729,PEDE2023,2023,ALFA,ALFA V - G0/G1,5.0,1084,0.9066666666666666,1
RA-1009,,Aluno-1009,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1085,0.02666666666666667,0
RA-1010,,Aluno-1010,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1086,0.008888888888888889,0
RA-1011,,Aluno-1011,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1087,0.006666666666666667,0
RA-1012,,Aluno-1012,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1088,0.0022222222222222222,0
RA-1013,,Aluno-1013,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1089,0.0044444444444444444,0
RA-1014,,Aluno-1014,PEDE2023,2023,ALFA,ALFA Y - G0/G1,10.0,1090,0.006666666666666667,0
RA-1015,,Aluno-1015,PEDE2023,2023,FASE 1,1A,5.0,1091,0.9511111111111111,1
RA-734,,Aluno-734,PEDE2023,2023,FASE 1,1A,5.0,1092,0.9733333333333334,1
RA-687,,Aluno-687,PEDE2023,2023,FASE 1,1A,5.0,1093,0.8666666666666667,1
RA-1016,,Aluno-1016,PEDE2023,2023,FASE 1,1A,5.0,1094,0.8511111111111112,1
RA-1017,,Aluno-1017,PEDE2023,2023,FASE 1,1A,5.0,1095,0.8711111111111111,1
RA-688,,Aluno-688,PEDE2023,2023,FASE 1,1A,5.0,1096,0.9733333333333334,1
RA-1018,,Aluno-1018,PEDE2023,2023,FASE 1,1A,10.0,1097,0.16666666666666666,0
RA-696,,Aluno-696,PEDE2023,2023,FASE 1,1A,10.0,1098,0.13555555555555557,0
RA-1019,,Aluno-1019,PEDE2023,2023,FASE 1,1A,10.0,1099,0.035555555555555556,0
RA-514,,Aluno-514,PEDE2023,2023,FASE 1,1A,5.0,1100,0.9066666666666666,1
RA-1020,,Aluno-1020,PEDE2023,2023,FASE 1,1A,10.0,1101,0.11333333333333333,0
RA-1021,,Aluno-1021,PEDE2023,2023,FASE 1,1A,10.0,1102,0.19111111111111112,0
RA-1022,,Aluno-1022,PEDE2023,2023,FASE 1,1A,10.0,1103,0.08888888888888889,0
RA-1023,,Aluno-1023,PEDE2023,2023,FASE 1,1A,10.0,1104,0.17555555555555555,0
RA-699,,Aluno-699,PEDE2023,2023,FASE 1,1A,5.0,1105,0.9577777777777777,1
RA-480,,Aluno-480,PEDE2023,2023,FASE 1,1B,5.0,1106,0.9622222222222222,1
RA-678,,Aluno-678,PEDE2023,2023,FASE 1,1B,5.0,1107,0.7933333333333333,1
RA-1024,,Aluno-1024,PEDE2023,2023,FASE 1,1B,5.0,1108,0.8511111111111112,1
RA-502,,Aluno-502,PEDE2023,2023,FASE 1,1B,10.0,1109,0.051111111111111114,0
RA-1025,,Aluno-1025,PEDE2023,2023,FASE 1,1B,10.0,1110,0.15333333333333332,0
RA-680,,Aluno-680,PEDE2023,2023,FASE 1,1B,5.0,1111,0.9244444444444444,1
RA-1026,,Aluno-1026,PEDE2023,2023,FASE 1,1B,2.5,1112,0.9911111111111112,1
RA-698,,Aluno-698,PEDE2023,2023,FASE 1,1B,10.0,1113,0.10666666666666667,0
RA-533,,Aluno-533,PEDE2023,2023,FASE 1,1B,5.0,1114,0.9533333333333334,1
RA-504,,Aluno-504,PEDE2023,2023,FASE 1,1B,10.0,1115,0.08888888888888889,0
RA-1027,,Aluno-1027,PEDE2023,2023,FASE 1,1B,5.0,1116,0.9377777777777778,1
RA-529,,Aluno-529,PEDE2023,2023,FASE 1,1B,5.0,1117,0.96,1
RA-1028,,Aluno-1028,PEDE2023,2023,FASE 1,1B,5.0,1118,0.8911111111111111,1
RA-686,,Aluno-686,PEDE2023,2023,FASE 1,1C,5.0,1119,0.9266666666666666,1
RA-1029,,Aluno-1029,PEDE2023,2023,FASE 1,1C,10.0,1120,0.1,0
RA-1030,,Aluno-1030,PEDE2023,2023,FASE 1,1C,5.0,1121,0.8666666666666667,1
RA-522,,Aluno-522,PEDE2023,2023,FASE 1,1C,5.0,1122,0.8444444444444444,1
RA-501,,Aluno-501,PEDE2023,2023,FASE 1,1C,5.0,1123,0.9466666666666667,1
RA-692,,Aluno-692,PEDE2023,2023,FASE 1,1C,5.0,1124,0.8488888888888889,1
RA-527,,Aluno-527,PEDE2023,2023,FASE 1,1C,5.0,1125,0.8666666666666667,1
RA-1031,,Aluno-1031,PEDE2023,2023,FASE 1,1D,5.0,1126,0.9822222222222222,1
RA-1032,,Aluno-1032,PEDE2023,2023,FASE 1,1D,5.0,1127,0.9488888888888889,1
RA-1033,,Aluno-1033,PEDE2023,2023,FASE 1,1D,5.0,1128,0.94,1
RA-1034,,Aluno-1034,PEDE2023,2023,FASE 1,1D,5.0,1129,0.9222222222222223,1
RA-1035,,Aluno-1035,PEDE2023,2023,FASE 1,1D,10.0,1130,0.12,0
RA-730,,Aluno-730,PEDE2023,2023,FASE 1,1F,5.0,1131,0.9066666666666666,1
RA-855,,Aluno-855,PEDE2023,2023,FASE 1,1F,10.0,1132,0.06666666666666667,0
RA-820,,Aluno-820,PEDE2023,2023,FASE 1,1F,5.0,1133,0.9755555555555555,1
RA-738,,Aluno-738,PEDE2023,2023,FASE 1,1F,10.0,1134,0.14888888888888888,0
RA-1036,,Aluno-1036,PEDE2023,2023,FASE 1,1F,5.0,1135,0.8466666666666667,1
RA-1037,,Aluno-1037,PEDE2023,2023,FASE 1,1F,5.0,1136,0.92,1
RA-576,,Aluno-576,PEDE2023,2023,FASE 1,1F,5.0,1137,0.9022222222222223,1
RA-1038,,Aluno-1038,PEDE2023,2023,FASE 1,1F,5.0,1138,0.9155555555555556,1
RA-1039,,Aluno-1039,PEDE2023,2023,FASE 1,1F,5.0,1139,0.9288888888888889,1
RA-1040,,Aluno-1040,PEDE2023,2023,FASE 1,1F,5.0,1140,0.8488888888888889,1
RA-1041,,Aluno-1041,PEDE2023,2023,FASE 1,1F,5.0,1141,0.9622222222222222,1
RA-733,,Aluno-733,PEDE2023,2023,FASE 1,1G,10.0,1142,0.11555555555555555,0
RA-837,,Aluno-837,PEDE2023,2023,FASE 1,1G,10.0,1143,0.06,0
RA-519,,Aluno-519,PEDE2023,2023,FASE 1,1G,5.0,1144,0.8777777777777778,1
RA-521,,Aluno-521,PEDE2023,2023,FASE 1,1G,5.0,1145,0.8466666666666667,1
RA-1042,,Aluno-1042,PEDE2023,2023,FASE 1,1G,5.0,1146,0.9288888888888889,1
RA-713,,Aluno-713,PEDE2023,2023,FASE 1,1G,5.0,1147,0.9288888888888889,1
RA-736,,Aluno-736,PEDE2023,2023,FASE 1,1G,5.0,1148,0.9511111111111111,1
RA-1043,,Aluno-1043,PEDE2023,2023,FASE 1,1G,5.0,1149,0.9622222222222222,1
RA-716,,Aluno-716,PEDE2023,2023,FASE 1,1G,5.0,1150,0.9377777777777778,1
RA-1044,,Aluno-1044,PEDE2023,2023,FASE 1,1G,5.0,1151,0.9466666666666667,1
RA-745,,Aluno-745,PEDE2023,2023,FASE 1,1G,5.0,1152,0.8644444444444445,1
RA-717,,Aluno-717,PEDE2023,2023,FASE 1,1G,5.0,1153,0.9022222222222223,1
RA-718,,Aluno-718,PEDE2023,2023,FASE 1,1G,10.0,1154,0.10222222222222223,0
RA-721,,Aluno-721,PEDE2023,2023,FASE 1,1G,10.0,1155,0.10666666666666667,0
RA-746,,Aluno-746,PEDE2023,2023,FASE 1,1G,10.0,1156,0.18,0
RA-1045,,Aluno-1045,PEDE2023,2023,FASE 1,1H,5.0,1157,0.9088888888888889,1
RA-483,,Aluno-483,PEDE2023,2023,FASE 1,1H,5.0,1158,0.9355555555555556,1
RA-1046,,Aluno-1046,PEDE2023,2023,FASE 1,1H,10.0,1159,0.12444444444444444,0
RA-1047,,Aluno-1047,PEDE2023,2023,FASE 1,1H,10.0,1160,0.14666666666666667,0
RA-570,,Aluno-570,PEDE2023,2023,FASE 1,1H,5.0,1161,0.9288888888888889,1
RA-1048,,Aluno-1048,PEDE2023,2023,FASE 1,1H,5.0,1162,0.9244444444444444,1
RA-1049,,Aluno-1049,PEDE2023,2023,FASE 1,1H,5.0,1163,0.9711111111111111,1
RA-1050,,Aluno-1050,PEDE2023,2023,FASE 1,1H,5.0,1164,0.8333333333333334,1
RA-1051,,Aluno-1051,PEDE2023,2023,FASE 1,1H,10.0,1165,0.19777777777777777,0
RA-707,,Aluno-707,PEDE2023,2023,FASE 1,1H,5.0,1166,0.8422222222222222,1
RA-1052,,Aluno-1052,PEDE2023,2023,FASE 1,1H,10.0,1167,0.12666666666666668,0
RA-580,,Aluno-580,PEDE2023,2023,FASE 1,1H,5.0,1168,0.9288888888888889,1
RA-581,,Aluno-581,PEDE2023,2023,FASE 1,1H,5.0,1169,0.9155555555555556,1
RA-735,,Aluno-735,PEDE2023,2023,FASE 1,1J,5.0,1170,0.8355555555555556,1
RA-710,,Aluno-710,PEDE2023,2023,FASE 1,1J,5.0,1171,0.9311111111111111,1
RA-712,,Aluno-712,PEDE2023,2023,FASE 1,1J,5.0,1172,0.9777777777777777,1
RA-549,,Aluno-549,PEDE2023,2023,FASE 1,1J,5.0,1173,0.9755555555555555,1
RA-679,,Aluno-679,PEDE2023,2023,FASE 1,1J,5.0,1174,0.8355555555555556,1
RA-571,,Aluno-571,PEDE2023,2023,FASE 1,1J,5.0,1175,0.9577777777777777,1
RA-714,,Aluno-714,PEDE2023,2023,FASE 1,1J,5.0,1176,0.9644444444444444,1
RA-737,,Aluno-737,PEDE2023,2023,FASE 1,1J,10.0,1177,0.11333333333333333,0
RA-577,,Aluno-577,PEDE2023,2023,FASE 1,1J,5.0,1178,0.8733333333333333,1
RA-1053,,Aluno-1053,PEDE2023,2023,FASE 1,1J,10.0,1179,0.18,0
RA-731,,Aluno-731,PEDE2023,2023,FASE 1,1J,5.0,1180,0.9088888888888889,1
RA-552,,Aluno-552,PEDE2023,2023,FASE 1,1J,5.0,1181,0.9577777777777777,1
RA-1054,,Aluno-1054,PEDE2023,2023,FASE 1,1J,5.0,1182,0.96,1
RA-1055,,Aluno-1055,PEDE2023,2023,FASE 1,1J,5.0,1183,0.9311111111111111,1
RA-597,,Aluno-597,PEDE2023,2023,FASE 1,1K,5.0,1184,0.92,1
RA-624,,Aluno-624,PEDE2023,2023,FASE 1,1K,5.0,1185,0.9755555555555555,1
RA-776,,Aluno-776,PEDE2023,2023,FASE 1,1K,5.0,1186,0.9244444444444444,1
RA-600,,Aluno-600,PEDE2023,2023,FASE 1,1K,5.0,1187,0.9577777777777777,1
RA-1056,,Aluno-1056,PEDE2023,2023,FASE 1,1K,10.0,1188,0.20222222222222222,0
RA-791,,Aluno-791,PEDE2023,2023,FASE 1,1K,5.0,1189,0.8955555555555555,1
RA-601,,Aluno-601,PEDE2023,2023,FASE 1,1K,10.0,1190,0.15333333333333332,0
RA-762,,Aluno-762,PEDE2023,2023,FASE 1,1K,5.0,1191,0.9133333333333333,1
RA-778,,Aluno-778,PEDE2023,2023,FASE 1,1K,5.0,1192,0.9822222222222222,1
RA-628,,Aluno-628,PEDE2023,2023,FASE 1,1K,5.0,1193,0.9733333333333334,1
RA-606,,Aluno-606,PEDE2023,2023,FASE 1,1K,5.0,1194,0.9466666666666667,1
RA-766,,Aluno-766,PEDE2023,2023,FASE 1,1K,5.0,1195,0.8955555555555555,1
RA-607,,Aluno-607,PEDE2023,2023,FASE 1,1K,5.0,1196,0.9311111111111111,1
RA-608,,Aluno-608,PEDE2023,2023,FASE 1,1K,5.0,1197,0.9488888888888889,1
RA-788,,Aluno-788,PEDE2023,2023,FASE 1,1K,10.0,1198,0.12444444444444444,0
RA-784,,Aluno-784,PEDE2023,2023,FASE 1,1L,5.0,1199,0.7133333333333334,1
RA-785,,Aluno-785,PEDE2023,2023,FASE 1,1L,5.0,1200,0.9844444444444445,1
RA-587,,Aluno-587,PEDE2023,2023,FASE 1,1L,5.0,1201,0.9622222222222222,1
RA-790,,Aluno-790,PEDE2023,2023,FASE 1,1L,5.0,1202,0.9466666666666667,1
RA-663,,Aluno-663,PEDE2023,2023,FASE 1,1L,5.0,1203,0.9333333333333333,1
RA-664,,Aluno-664,PEDE2023,2023,FASE 1,1L,5.0,1204,0.9622222222222222,1
RA-761,,Aluno-761,PEDE2023,2023,FASE 1,1L,5.0,1205,0.9711111111111111,1
RA-1057,,Aluno-1057,PEDE2023,2023,FASE 1,1L,10.0,1206,0.12444444444444444,0
RA-629,,Aluno-629,PEDE2023,2023,FASE 1,1L,5.0,1207,0.86,1
RA-832,,Aluno-832,PEDE2023,2023,FASE 1,1L,5.0,1208,0.9666666666666667,1
RA-594,,Aluno-594,PEDE2023,2023,FASE 1,1L,5.0,1209,0.8933333333333333,1
RA-617,,Aluno-617,PEDE2023,2023,FASE 1,1L,5.0,1210,0.9,1
RA-767,,Aluno-767,PEDE2023,2023,FASE 1,1L,5.0,1211,0.9133333333333333,1
RA-1058,,Aluno-1058,PEDE2023,2023,FASE 1,1L,10.0,1212,0.12222222222222222,0
RA-747,,Aluno-747,PEDE2023,2023,FASE 1,1L,5.0,1213,0.8733333333333333,1
RA-827,,Aluno-827,PEDE2023,2023,FASE 1,1M,5.0,1214,0.8777777777777778,1
RA-1059,,Aluno-1059,PEDE2023,2023,FASE 1,1M,5.0,1215,0.8177777777777778,1
RA-612,,Aluno-612,PEDE2023,2023,FASE 1,1M,5.0,1216,0.9288888888888889,1
RA-1060,,Aluno-1060,PEDE2023,2023,FASE 1,1M,5.0,1217,0.8155555555555556,1
RA-665,,Aluno-665,PEDE2023,2023,FASE 1,1M,5.0,1218,0.8955555555555555,1
RA-829,,Aluno-829,PEDE2023,2023,FASE 1,1M,10.0,1219,0.11555555555555555,0
RA-1061,,Aluno-1061,PEDE2023,2023,FASE 1,1M,5.0,1220,0.8244444444444444,1
RA-1062,,Aluno-1062,PEDE2023,2023,FASE 1,1M,10.0,1221,0.1111111111111111,0
RA-615,,Aluno-615,PEDE2023,2023,FASE 1,1M,5.0,1222,0.8333333333333334,1
RA-833,,Aluno-833,PEDE2023,2023,FASE 1,1M,5.0,1223,0.9111111111111111,1
RA-630,,Aluno-630,PEDE2023,2023,FASE 1,1M,5.0,1224,0.8111111111111111,1
RA-752,,Aluno-752,PEDE2023,2023,FASE 1,1N,5.0,1225,0.8022222222222222,1
RA-777,,Aluno-777,PEDE2023,2023,FASE 1,1N,10.0,1226,0.14888888888888888,0
RA-1063,,Aluno-1063,PEDE2023,2023,FASE 1,1N,5.0,1227,0.9222222222222223,1
RA-764,,Aluno-764,PEDE2023,2023,FASE 1,1N,10.0,1228,0.09111111111111111,0
RA-1064,,Aluno-1064,PEDE2023,2023,FASE 1,1N,5.0,1229,0.9488888888888889,1
RA-1065,,Aluno-1065,PEDE2023,2023,FASE 1,1N,5.0,1230,0.8911111111111111,1
RA-772,,Aluno-772,PEDE2023,2023,FASE 1,1N,5.0,1231,0.9355555555555556,1
RA-781,,Aluno-781,PEDE2023,2023,FASE 1,1N,5.0,1232,0.8977777777777778,1
RA-1066,,Aluno-1066,PEDE2023,2023,FASE 1,1N,5.0,1233,0.92,1
RA-1067,,Aluno-1067,PEDE2023,2023,FASE 1,1N,5.0,1234,0.8244444444444444,1
RA-834,,Aluno-834,PEDE2023,2023,FASE 1,1N,5.0,1235,0.8844444444444445,1
RA-722,,Aluno-722,PEDE2023,2023,FASE 1,1N,5.0,1236,0.8466666666666667,1
RA-1068,,Aluno-1068,PEDE2023,2023,FASE 1,1P,5.0,1237,0.9333333333333333,1
RA-796,,Aluno-796,PEDE2023,2023,FASE 1,1P,5.0,1238,0.8555555555555555,1
RA-1069,,Aluno-1069,PEDE2023,2023,FASE 1,1P,5.0,1239,0.9488888888888889,1
RA-797,,Aluno-797,PEDE2023,2023,FASE 1,1P,5.0,1240,0.9511111111111111,1
RA-647,,Aluno-647,PEDE2023,2023,FASE 1,1P,5.0,1241,0.9044444444444445,1
RA-814,,Aluno-814,PEDE2023,2023,FASE 1,1P,5.0,1242,0.9422222222222222,1
RA-652,,Aluno-652,PEDE2023,2023,FASE 1,1P,5.0,1243,0.7977777777777778,1
RA-816,,Aluno-816,PEDE2023,2023,FASE 1,1P,5.0,1244,0.8911111111111111,1
RA-640,,Aluno-640,PEDE2023,2023,FASE 1,1P,5.0,1245,0.9377777777777778,1
RA-810,,Aluno-810,PEDE2023,2023,FASE 1,1P,10.0,1246,0.18222222222222223,0
RA-643,,Aluno-643,PEDE2023,2023,FASE 1,1P,5.0,1247,0.9733333333333334,1
RA-819,,Aluno-819,PEDE2023,2023,FASE 1,1P,10.0,1248,0.18,0
RA-1070,,Aluno-1070,PEDE2023,2023,FASE 1,1P,5.0,1249,0.88,1
RA-813,,Aluno-813,PEDE2023,2023,FASE 1,1R,10.0,1250,0.11777777777777777,0
RA-636,,Aluno-636,PEDE2023,2023,FASE 1,1R,5.0,1251,0.9288888888888889,1
RA-798,,Aluno-798,PEDE2023,2023,FASE 1,1R,5.0,1252,0.9333333333333333,1
RA-799,,Aluno-799,PEDE2023,2023,FASE 1,1R,5.0,1253,0.94,1
RA-815,,Aluno-815,PEDE2023,2023,FASE 1,1R,5.0,1254,0.94,1
RA-637,,Aluno-637,PEDE2023,2023,FASE 1,1R,5.0,1255,0.9511111111111111,1
RA-638,,Aluno-638,PEDE2023,2023,FASE 1,1R,5.0,1256,0.9666666666666667,1
RA-801,,Aluno-801,PEDE2023,2023,FASE 1,1R,10.0,1257,0.28,0
RA-802,,Aluno-802,PEDE2023,2023,FASE 1,1R,5.0,1258,0.9844444444444445,1
RA-1071,,Aluno-1071,PEDE2023,2023,FASE 1,1R,5.0,1259,0.9644444444444444,1
RA-817,,Aluno-817,PEDE2023,2023,FASE 1,1R,10.0,1260,0.08444444444444445,0
RA-818,,Aluno-818,PEDE2023,2023,FASE 1,1R,10.0,1261,0.008888888888888889,0
RA-804,,Aluno-804,PEDE2023,2023,FASE 1,1R,5.0,1262,0.9777777777777777,1
RA-645,,Aluno-645,PEDE2023,2023,FASE 1,1R,5.0,1263,0.8733333333333333,1
RA-479,,Aluno-479,PEDE2023,2023,FASE 2,2A,10.0,1264,0.13555555555555557,0
RA-493,,Aluno-493,PEDE2023,2023,FASE 2,2A,10.0,1265,0.14888888888888888,0
RA-1072,,Aluno-1072,PEDE2023,2023,FASE 2,2A,10.0,1266,0.18666666666666668,0
RA-536,,Aluno-536,PEDE2023,2023,FASE 2,2A,10.0,1267,0.17777777777777778,0
RA-1073,,Aluno-1073,PEDE2023,2023,FASE 2,2A,5.0,1268,0.9622222222222222,1
RA-494,,Aluno-494,PEDE2023,2023,FASE 2,2A,5.0,1269,0.9622222222222222,1
RA-496,,Aluno-496,PEDE2023,2023,FASE 2,2A,5.0,1270,0.9577777777777777,1
RA-497,,Aluno-497,PEDE2023,2023,FASE 2,2A,5.0,1271,0.9622222222222222,1
RA-1074,,Aluno-1074,PEDE2023,2023,FASE 2,2A,5.0,1272,0.9555555555555556,1
RA-486,,Aluno-486,PEDE2023,2023,FASE 2,2A,10.0,1273,0.15333333333333332,0
RA-1075,,Aluno-1075,PEDE2023,2023,FASE 2,2A,5.0,1274,0.9288888888888889,1
RA-578,,Aluno-578,PEDE2023,2023,FASE 2,2A,10.0,1275,0.10444444444444445,0
RA-513,,Aluno-513,PEDE2023,2023,FASE 2,2A,10.0,1276,0.08444444444444445,0
RA-487,,Aluno-487,PEDE2023,2023,FASE 2,2A,10.0,1277,0.1711111111111111,0
RA-1076,,Aluno-1076,PEDE2023,2023,FASE 2,2A,5.0,1278,0.8888888888888888,1
RA-490,,Aluno-490,PEDE2023,2023,FASE 2,2A,10.0,1279,0.11555555555555555,0
RA-491,,Aluno-491,PEDE2023,2023,FASE 2,2A,10.0,1280,0.18666666666666668,0
RA-1077,,Aluno-1077,PEDE2023,2023,FASE 2,2B,10.0,1281,0.2222222222222222,0
RA-484,,Aluno-484,PEDE2023,2023,FASE 2,2B,5.0,1282,0.9222222222222223,1
RA-508,,Aluno-508,PEDE2023,2023,FASE 2,2B,10.0,1283,0.22444444444444445,0
RA-495,,Aluno-495,PEDE2023,2023,FASE 2,2B,5.0,1284,0.8733333333333333,1
RA-1078,,Aluno-1078,PEDE2023,2023,FASE 2,2B,5.0,1285,0.9444444444444444,1
RA-340,,Aluno-340,PEDE2023,2023,FASE 2,2B,5.0,1286,0.9044444444444445,1
RA-1079,,Aluno-1079,PEDE2023,2023,FASE 2,2B,5.0,1287,0.9222222222222223,1
RA-1080,,Aluno-1080,PEDE2023,2023,FASE 2,2B,5.0,1288,0.9644444444444444,1
RA-1081,,Aluno-1081,PEDE2023,2023,FASE 2,2B,5.0,1289,0.8088888888888889,1
RA-1082,,Aluno-1082,PEDE2023,2023,FASE 2,2B,5.0,1290,0.9244444444444444,1
RA-1083,,Aluno-1083,PEDE2023,2023,FASE 2,2B,10.0,1291,0.21555555555555556,0
RA-531,,Aluno-531,PEDE2023,2023,FASE 2,2B,10.0,1292,0.07555555555555556,0
RA-1084,,Aluno-1084,PEDE2023,2023,FASE 2,2B,10.0,1293,0.10888888888888888,0
RA-516,,Aluno-516,PEDE2023,2023,FASE 2,2B,10.0,1294,0.13333333333333333,0
RA-348,,Aluno-348,PEDE2023,2023,FASE 2,2B,5.0,1295,0.9577777777777777,1
